  Time(sec)     RMS      ENVELOPE
    5.1700  0.39159E-05  0.60160E-05
    5.1800  0.35056E-05  0.60165E-05
    5.1900  0.30980E-05  0.60169E-05
    5.2000  0.27129E-05  0.60173E-05
    5.2100  0.23704E-05  0.60178E-05
    5.2200  0.20945E-05  0.60182E-05
    5.2300  0.19170E-05  0.60187E-05
    5.2400  0.18716E-05  0.60191E-05
    5.2500  0.19729E-05  0.60196E-05
    5.2600  0.22022E-05  0.60200E-05
    5.2700  0.25207E-05  0.60204E-05
    5.2800  0.28897E-05  0.60209E-05
    5.2900  0.32791E-05  0.60213E-05
    5.3000  0.36661E-05  0.60218E-05
    5.3100  0.40321E-05  0.60222E-05
    5.3200  0.43607E-05  0.60227E-05
    5.3300  0.46378E-05  0.60231E-05
    5.3400  0.48531E-05  0.60235E-05
    5.3500  0.50034E-05  0.60240E-05
    5.3600  0.50953E-05  0.60244E-05
    5.3700  0.51446E-05  0.60249E-05
    5.3800  0.51728E-05  0.60253E-05
    5.3900  0.52013E-05  0.60258E-05
    5.4000  0.52462E-05  0.60262E-05
    5.4100  0.53156E-05  0.60266E-05
    5.4200  0.54099E-05  0.60271E-05
    5.4300  0.55234E-05  0.60275E-05
    5.4400  0.56465E-05  0.60280E-05
    5.4500  0.57678E-05  0.60284E-05
    5.4600  0.58766E-05  0.60289E-05
    5.4700  0.59630E-05  0.60293E-05
    5.4800  0.60176E-05  0.60297E-05
    5.4900  0.60302E-05  0.60302E-05
    5.5000  0.59891E-05  0.60298E-05
    5.5100  0.58830E-05  0.60293E-05
    5.5200  0.57028E-05  0.60289E-05
    5.5300  0.54436E-05  0.60285E-05
    5.5400  0.51069E-05  0.60280E-05
    5.5500  0.47006E-05  0.60276E-05
    5.5600  0.42373E-05  0.60272E-05
    5.5700  0.37315E-05  0.60267E-05
    5.5800  0.31976E-05  0.60263E-05
    5.5900  0.26487E-05  0.60259E-05
    5.6000  0.20959E-05  0.60255E-05
    5.6100  0.15520E-05  0.60250E-05
    5.6200  0.10454E-05  0.60246E-05
    5.6300  0.68541E-06  0.60242E-05
    5.6400  0.75355E-06  0.60237E-05
    5.6500  0.11900E-05  0.60233E-05
    5.6600  0.17417E-05  0.60229E-05
    5.6700  0.23270E-05  0.60224E-05
    5.6800  0.29173E-05  0.60220E-05
    5.6900  0.34941E-05  0.60216E-05
    5.7000  0.40410E-05  0.60212E-05
    5.7100  0.45424E-05  0.60207E-05
    5.7200  0.49842E-05  0.60203E-05
    5.7300  0.53540E-05  0.60199E-05
    5.7400  0.56434E-05  0.60194E-05
    5.7500  0.58491E-05  0.60190E-05
    5.7600  0.59724E-05  0.60186E-05
    5.7700  0.60181E-05  0.60181E-05
    5.7800  0.59923E-05  0.59522E-05
    5.7900  0.59033E-05  0.58863E-05
    5.8000  0.57632E-05  0.58204E-05
    5.8100  0.55891E-05  0.57544E-05
    5.8200  0.54009E-05  0.56885E-05
    5.8300  0.52186E-05  0.56226E-05
    5.8400  0.50594E-05  0.55567E-05
    5.8500  0.49347E-05  0.54907E-05
    5.8600  0.48497E-05  0.54248E-05
    5.8700  0.48041E-05  0.53589E-05
    5.8800  0.47941E-05  0.52930E-05
    5.8900  0.48130E-05  0.52270E-05
    5.9000  0.48520E-05  0.51611E-05
    5.9100  0.48998E-05  0.50952E-05
    5.9200  0.49423E-05  0.50293E-05
    5.9300  0.49633E-05  0.49633E-05
    5.9400  0.49463E-05  0.50621E-05
    5.9500  0.48784E-05  0.51608E-05
    5.9600  0.47535E-05  0.52596E-05
    5.9700  0.45740E-05  0.53584E-05
    5.9800  0.43489E-05  0.54571E-05
    5.9900  0.40917E-05  0.55559E-05
    6.0000  0.38169E-05  0.56546E-05
    6.0100  0.35379E-05  0.57534E-05
    6.0200  0.32650E-05  0.58521E-05
    6.0300  0.30061E-05  0.59509E-05
    6.0400  0.27692E-05  0.60497E-05
    6.0500  0.25662E-05  0.61484E-05
    6.0600  0.24161E-05  0.62472E-05
    6.0700  0.23438E-05  0.63459E-05
    6.0800  0.23719E-05  0.64447E-05
    6.0900  0.25089E-05  0.65434E-05
    6.1000  0.27454E-05  0.66422E-05
    6.1100  0.30603E-05  0.67410E-05
    6.1200  0.34289E-05  0.68397E-05
    6.1300  0.38282E-05  0.69385E-05
    6.1400  0.42392E-05  0.70372E-05
    6.1500  0.46482E-05  0.71360E-05
    6.1600  0.50446E-05  0.72347E-05
    6.1700  0.54214E-05  0.73335E-05
    6.1800  0.57758E-05  0.74323E-05
    6.1900  0.61104E-05  0.75310E-05
