     FRE.     REAL.    IMAG.    AMP.
    6.5469 0.68107438E-04 -.68119349E-04 0.96326883E-04
    6.5625 0.97107762E-08 -.43489101E-08 0.10640122E-07
    6.5781 -.67534427E-04 -.67531997E-04 0.95506388E-04
    6.5938 -.71694708E-08 -.13451178E-03 0.13451178E-03
    6.6094 0.66973458E-04 -.66986555E-04 0.94724033E-04
    6.6250 0.65068617E-08 -.69406316E-08 0.95137596E-08
    6.6406 -.66420085E-04 -.66421628E-04 0.93933275E-04
    6.6563 -.60445045E-08 -.13230060E-03 0.13230060E-03
    6.6719 0.65873865E-04 -.65888569E-04 0.93170114E-04
    6.6875 0.26020628E-08 -.10293943E-07 0.10617721E-07
    6.7031 -.65338972E-04 -.65347282E-04 0.92409136E-04
    6.7188 -.28193822E-09 -.13015933E-03 0.13015933E-03
    6.7344 0.64815285E-04 -.64821972E-04 0.91667382E-04
    6.7500 0.50043809E-08 -.44234718E-08 0.66791417E-08
    6.7656 -.64293126E-04 -.64292261E-04 0.90923597E-04
    6.7813 -.84957694E-08 -.12807408E-03 0.12807408E-03
    6.7969 0.63771673E-04 -.63793457E-04 0.90202171E-04
    6.8125 0.24296190E-09 -.18186483E-07 0.18188107E-07
    6.8281 -.63266954E-04 -.63289743E-04 0.89489098E-04
    6.8438 0.12112811E-07 -.12605835E-03 0.12605835E-03
    6.8594 0.62790248E-04 -.62775238E-04 0.88788205E-04
    6.8750 -.45456611E-09 0.15317868E-07 0.15324611E-07
    6.8906 -.62316161E-04 -.62279498E-04 0.88102439E-04
    6.9063 -.38316781E-07 -.12412382E-03 0.12412382E-03
    6.9219 0.61809958E-04 -.61872684E-04 0.87456843E-04
    6.9375 0.64965512E-07 -.36933127E-07 0.74730004E-07
    6.9531 -.61277889E-04 -.61294195E-04 0.86671556E-04
    6.9688 -.29358677E-07 -.12215215E-03 0.12215215E-03
    6.9844 0.60816601E-04 -.60919763E-04 0.86080639E-04
    7.0000 0.71240429E-07 -.10901520E-06 0.13022870E-06
    7.0156 -.60220893E-04 -.60392824E-04 0.85286862E-04
    7.0313 0.10973780E-06 -.12018161E-03 0.12018166E-03
    7.0469 0.59891761E-04 -.59787963E-04 0.84626379E-04
    7.0625 -.10358368E-06 0.24906418E-07 0.10653595E-06
    7.0781 -.59513444E-04 -.59540576E-04 0.84183906E-04
    7.0938 0.46964601E-07 -.11854272E-03 0.11854273E-03
    7.1094 0.59075082E-04 -.59000762E-04 0.83492247E-04
    7.1250 -.61630838E-08 0.39715204E-07 0.40190560E-07
    7.1406 -.58609967E-04 -.58586025E-04 0.82870079E-04
    7.1563 0.36057088E-08 -.11675093E-03 0.11675093E-03
    7.1719 0.58161520E-04 -.58143498E-04 0.82240069E-04
    7.1875 -.17636300E-07 0.94774295E-08 0.20021506E-07
    7.2031 -.57743600E-04 -.57747915E-04 0.81664832E-04
    7.2188 0.16667661E-07 -.11505531E-03 0.11505531E-03
    7.2344 0.57331989E-04 -.57297089E-04 0.81055005E-04
    7.2500 -.39662078E-08 0.23471852E-07 0.23804592E-07
    7.2656 -.56912089E-04 -.56891324E-04 0.80471167E-04
    7.2813 -.34576584E-08 -.11338884E-03 0.11338884E-03
    7.2969 0.56492259E-04 -.56486326E-04 0.79887926E-04
    7.3125 0.55111821E-09 0.62245675E-08 0.62489178E-08
    7.3281 -.56084846E-04 -.56080673E-04 0.79313002E-04
    7.3438 0.27495257E-08 -.11176418E-03 0.11176418E-03
    7.3594 0.55686913E-04 -.55677756E-04 0.78746714E-04
    7.3750 -.24588160E-08 0.64791865E-08 0.69300530E-08
    7.3906 -.55292923E-04 -.55288983E-04 0.78193218E-04
    7.4063 0.16502925E-08 -.11018936E-03 0.11018936E-03
    7.4219 0.54902375E-04 -.54896180E-04 0.77639306E-04
    7.4375 -.39472376E-08 0.34689998E-08 0.52549636E-08
    7.4531 -.54519896E-04 -.54520198E-04 0.77102988E-04
    7.4688 0.42536006E-08 -.10865735E-03 0.10865735E-03
    7.4844 0.54142383E-04 -.54134456E-04 0.76563287E-04
    7.5000 -.31018292E-08 0.37795913E-08 0.48894431E-08
    7.5156 -.53767355E-04 -.53768053E-04 0.76039018E-04
    7.5313 0.45745305E-08 -.10716140E-03 0.10716140E-03
    7.5469 0.53397383E-04 -.53389689E-04 0.75509866E-04
    7.5625 -.92027310E-08 0.23487994E-08 0.94977430E-08
    7.5781 -.53038206E-04 -.53043372E-04 0.75011005E-04
    7.5938 0.94018162E-08 -.10571463E-03 0.10571463E-03
    7.6094 0.52684514E-04 -.52667183E-04 0.74494899E-04
    7.6250 -.44138697E-08 0.10590347E-07 0.11473348E-07
    7.6406 -.52329786E-04 -.52322179E-04 0.74000112E-04
    7.6563 0.67341660E-09 -.10429684E-03 0.10429684E-03
    7.6719 0.51974981E-04 -.51969328E-04 0.73499723E-04
    7.6875 -.42435455E-08 0.28937108E-08 0.51362674E-08
    7.7031 -.51629984E-04 -.51632807E-04 0.73017822E-04
    7.7188 0.80580556E-08 -.10291700E-03 0.10291700E-03
    7.7344 0.51295352E-04 -.51277955E-04 0.72530282E-04
    7.7500 -.49237978E-08 0.12345525E-07 0.13291191E-07
    7.7656 -.50962033E-04 -.50950268E-04 0.72062881E-04
    7.7813 -.25320268E-08 -.10157653E-03 0.10157653E-03
    7.7969 0.50624702E-04 -.50621504E-04 0.71591880E-04
    7.8125 0.35429626E-08 0.37722847E-08 0.51752020E-08
    7.8281 -.50291139E-04 -.50288523E-04 0.71120558E-04
    7.8438 0.18347874E-08 -.10025589E-03 0.10025589E-03
    7.8594 0.49968745E-04 -.49961858E-04 0.70661605E-04
    7.8750 -.48770858E-08 0.54074749E-08 0.72819470E-08
    7.8906 -.49654358E-04 -.49649982E-04 0.70218775E-04
    7.9063 0.53903754E-09 -.98985118E-04 0.98985118E-04
    7.9219 0.49338152E-04 -.49333077E-04 0.69771093E-04
    7.9375 0.31410150E-08 0.44647930E-08 0.54589697E-08
    7.9531 -.49021201E-04 -.49016868E-04 0.69323381E-04
    7.9688 -.58757299E-09 -.97729797E-04 0.97729797E-04
    7.9844 0.48710637E-04 -.48709553E-04 0.68886475E-04
    8.0000 -.46566129E-08 -.24374422E-09 0.46629878E-08
    8.0156 -.48410537E-04 -.48413996E-04 0.68465284E-04
    8.0313 0.57588774E-08 -.96519172E-04 0.96519172E-04
    8.0469 0.48113343E-04 -.48103597E-04 0.68035653E-04
    8.0625 -.32471719E-08 0.54220584E-08 0.63200352E-08
    8.0781 -.47816317E-04 -.47814232E-04 0.67621011E-04
    8.0938 0.25863609E-08 -.95333497E-04 0.95333497E-04
    8.1094 0.47522113E-04 -.47515590E-04 0.67201807E-04
    8.1250 -.46641930E-08 0.32649072E-08 0.56933573E-08
    8.1406 -.47234164E-04 -.47235320E-04 0.66800014E-04
    8.1563 0.55784297E-08 -.94178911E-04 0.94178911E-04
    8.1719 0.46950619E-04 -.46939356E-04 0.66390239E-04
    8.1875 -.45079567E-08 0.65773280E-08 0.79738900E-08
    8.2031 -.46669058E-04 -.46666661E-04 0.65998320E-04
    8.2188 0.40655435E-08 -.93052149E-04 0.93052149E-04
    8.2344 0.46390996E-04 -.46379821E-04 0.65598877E-04
    8.2500 -.39162074E-08 0.81645100E-08 0.90551593E-08
    8.2656 -.46117533E-04 -.46111516E-04 0.65215783E-04
    8.2813 0.14340085E-08 -.91954047E-04 0.91954047E-04
    8.2969 0.45845605E-04 -.45837009E-04 0.64829401E-04
    8.3125 0.15015589E-08 0.73436777E-08 0.74956175E-08
    8.3281 -.45573386E-04 -.45566383E-04 0.64445550E-04
    8.3438 -.27506278E-09 -.90873538E-04 0.90873538E-04
    8.3594 0.45306100E-04 -.45301087E-04 0.64068954E-04
    8.3750 -.32952778E-08 0.45740665E-08 0.56374585E-08
    8.3906 -.45047193E-04 -.45043937E-04 0.63704050E-04
    8.4063 0.21344513E-08 -.89829577E-04 0.89829577E-04
    8.4219 0.44790781E-04 -.44781871E-04 0.63337429E-04
    8.4375 0.35980374E-08 0.80927700E-08 0.88565679E-08
    8.4531 -.44529941E-04 -.44519857E-04 0.62967716E-04
    8.4688 -.48740292E-08 -.88797504E-04 0.88797504E-04
    8.4844 0.44269476E-04 -.44274027E-04 0.62609710E-04
    8.5000 -.31018306E-08 -.37795909E-08 0.48894435E-08
    8.5156 -.44020358E-04 -.44029868E-04 0.62260915E-04
    8.5313 0.99696704E-08 -.87799424E-04 0.87799424E-04
    8.5469 0.43782347E-04 -.43765976E-04 0.61906016E-04
    8.5625 -.60407173E-08 0.99668762E-08 0.11654565E-07
    8.5781 -.43540924E-04 -.43532651E-04 0.61570317E-04
    8.5938 -.14128245E-08 -.86826818E-04 0.86826818E-04
    8.6094 0.43291795E-04 -.43291479E-04 0.61223618E-04
    8.6250 -.19378812E-08 -.22555522E-08 0.29737013E-08
    8.6406 -.43047770E-04 -.43058913E-04 0.60886621E-04
    8.6563 0.14175976E-07 -.85865475E-04 0.85865475E-04
    8.6719 0.42820880E-04 -.42797652E-04 0.60541446E-04
    8.6875 -.17699739E-07 0.12598894E-07 0.21725857E-07
    8.7031 -.42600917E-04 -.42596206E-04 0.60243463E-04
    8.7188 0.73744806E-08 -.84954852E-04 0.84954852E-04
    8.7344 0.42370848E-04 -.42351181E-04 0.59907521E-04
    8.7500 0.15901392E-08 0.13986024E-07 0.14076129E-07
    8.7656 -.42133302E-04 -.42124328E-04 0.59579143E-04
    8.7813 0.44408277E-08 -.84029904E-04 0.84029904E-04
    8.7969 0.41907304E-04 -.41888714E-04 0.59252732E-04
    8.8125 -.14307090E-07 0.13815862E-07 0.19888963E-07
    8.8281 -.41697731E-04 -.41690368E-04 0.58964291E-04
    8.8438 0.91677679E-08 -.83160070E-04 0.83160070E-04
    8.8594 0.41487132E-04 -.41454154E-04 0.58648351E-04
    8.8750 0.59231127E-08 0.29939258E-07 0.30519541E-07
    8.8906 -.41262720E-04 -.41226362E-04 0.58328595E-04
    8.9063 -.11025008E-07 -.82276310E-04 0.82276310E-04
    8.9219 0.41035877E-04 -.41029420E-04 0.58028927E-04
    8.9375 0.46630921E-08 0.16387864E-07 0.17038383E-07
    8.9531 -.40822437E-04 -.40798488E-04 0.57714711E-04
    8.9688 -.40076347E-08 -.81404745E-04 0.81404745E-04
    8.9844 0.40594558E-04 -.40571584E-04 0.57393132E-04
    9.0000 -.50533075E-07 0.32594794E-07 0.60133289E-07
    9.0156 -.40472540E-04 -.40416580E-04 0.57197260E-04
    9.0313 -.37344545E-07 -.80657919E-04 0.80657926E-04
    9.0469 0.40213035E-04 -.40245810E-04 0.56893001E-04
    9.0625 0.29685088E-07 -.69479467E-08 0.30487350E-07
    9.0781 -.39990864E-04 -.39983024E-04 0.56550078E-04
    9.0938 -.94658574E-08 -.79791374E-04 0.79791374E-04
    9.1094 0.39797178E-04 -.39802995E-04 0.56285822E-04
    9.1250 0.44173785E-08 0.63779089E-08 0.77582829E-08
    9.1406 -.39611001E-04 -.39589191E-04 0.56002995E-04
    9.1563 -.18438831E-07 -.79013727E-04 0.79013727E-04
    9.1719 0.39409515E-04 -.39427843E-04 0.55746434E-04
    9.1875 0.27608639E-07 -.19540922E-08 0.27677705E-07
    9.2031 -.39197814E-04 -.39184059E-04 0.55424352E-04
    9.2188 -.16850251E-07 -.78207930E-04 0.78207930E-04
    9.2344 0.38999791E-04 -.39024257E-04 0.55171335E-04
    9.2500 0.82089235E-09 -.12277950E-07 0.12305362E-07
    9.2656 -.38821476E-04 -.38828683E-04 0.54906955E-04
    9.2813 -.62854172E-09 -.77466218E-04 0.77466218E-04
    9.2969 0.38643055E-04 -.38644808E-04 0.54650773E-04
    9.3125 0.10801853E-07 0.21576561E-08 0.11015239E-07
    9.3281 -.38451257E-04 -.38440507E-04 0.54370688E-04
    9.3438 -.12372449E-07 -.76715529E-04 0.76715529E-04
    9.3594 0.38257862E-04 -.38278311E-04 0.54119249E-04
    9.3750 0.89779267E-09 -.13327937E-07 0.13358141E-07
    9.3906 -.38079510E-04 -.38094364E-04 0.53863063E-04
    9.4063 0.75351769E-08 -.75995245E-04 0.75995245E-04
    9.4219 0.37912094E-04 -.37903694E-04 0.53609860E-04
    9.4375 -.29697387E-08 0.54765756E-08 0.62299459E-08
    9.4531 -.37739559E-04 -.37731807E-04 0.53366315E-04
    9.4688 -.50374389E-08 -.75294942E-04 0.75294942E-04
    9.4844 0.37558922E-04 -.37564198E-04 0.53120068E-04
    9.5000 0.43121036E-08 -.23048685E-08 0.48894435E-08
    9.5156 -.37381611E-04 -.37383747E-04 0.52867090E-04
    9.5313 0.17885817E-08 -.74596217E-04 0.74596217E-04
    9.5469 0.37215133E-04 -.37210222E-04 0.52626674E-04
    9.5625 -.26842597E-08 0.48039550E-08 0.55030203E-08
    9.5781 -.37051323E-04 -.37044578E-04 0.52393712E-04
    9.5938 -.27720191E-08 -.73928168E-04 0.73928168E-04
    9.6094 0.36883150E-04 -.36882109E-04 0.52159914E-04
    9.6250 0.66016428E-08 0.44149551E-08 0.79418836E-08
    9.6406 -.36713453E-04 -.36704590E-04 0.51914398E-04
    9.6563 -.54961142E-08 -.73259165E-04 0.73259165E-04
    9.6719 0.36548430E-04 -.36551475E-04 0.51689440E-04
    9.6875 0.39452135E-08 0.18688866E-08 0.43654835E-08
    9.7031 -.36387464E-04 -.36380847E-04 0.51454965E-04
    9.7188 -.48520330E-08 -.72611743E-04 0.72611743E-04
    9.7344 0.36226833E-04 -.36230031E-04 0.51234740E-04
    9.7500 0.54067715E-08 0.12223794E-08 0.55432290E-08
    9.7656 -.36066904E-04 -.36061203E-04 0.51002273E-04
    9.7813 -.45837298E-08 -.71975461E-04 0.71975461E-04
    9.7969 0.35910110E-04 -.35913541E-04 0.50786992E-04
    9.8125 0.42922594E-08 0.98008746E-09 0.44027337E-08
    9.8281 -.35755074E-04 -.35749414E-04 0.50561310E-04
    9.8438 -.52444444E-08 -.71354581E-04 0.71354581E-04
    9.8594 0.35599493E-04 -.35605673E-04 0.50349656E-04
    9.8750 0.35668146E-08 -.24062654E-08 0.43025898E-08
    9.8906 -.35446206E-04 -.35447498E-04 0.50129420E-04
    9.9063 0.42968917E-09 -.70745788E-04 0.70745788E-04
    9.9219 0.35299239E-04 -.35297202E-04 0.49919221E-04
    9.9375 -.15415531E-08 0.27467055E-08 0.31497265E-08
    9.9531 -.35154902E-04 -.35150511E-04 0.49713435E-04
    9.9688 -.22278770E-08 -.70158800E-04 0.70158800E-04
    9.9844 0.35007826E-04 -.35007673E-04 0.49508435E-04
   10.0000 0.43021493E-08 0.17164644E-08 0.46319260E-08
   10.0156 -.34857658E-04 -.34854893E-04 0.49294216E-04
   10.0313 -.67066108E-09 -.69571528E-04 0.69571528E-04
   10.0469 0.34714903E-04 -.34712455E-04 0.49092556E-04
   10.0625 -.31888339E-08 0.33892051E-08 0.46535336E-08
   10.0781 -.34578996E-04 -.34574849E-04 0.48899154E-04
   10.0938 0.26472530E-09 -.69012727E-04 0.69012727E-04
   10.1094 0.34441855E-04 -.34434830E-04 0.48703172E-04
   10.1250 0.67510686E-08 0.90272518E-08 0.11272453E-07
   10.1406 -.34298264E-04 -.34283748E-04 0.48494807E-04
   10.1563 -.80684233E-08 -.68449415E-04 0.68449415E-04
   10.1719 0.34155557E-04 -.34160472E-04 0.48306727E-04
   10.1875 0.31049023E-08 0.98143238E-09 0.32563212E-08
   10.2031 -.34021366E-04 -.34017230E-04 0.48110553E-04
   10.2188 -.85164475E-09 -.67907400E-04 0.67907400E-04
   10.2344 0.33892051E-04 -.33886234E-04 0.47926485E-04
   10.2500 0.59793854E-08 0.93227017E-08 0.11075461E-07
   10.2656 -.33758246E-04 -.33741242E-04 0.47729347E-04
   10.2813 -.11021521E-07 -.67373177E-04 0.67373177E-04
   10.2969 0.33620003E-04 -.33629036E-04 0.47552250E-04
   10.3125 0.86476737E-08 -.74594292E-09 0.86797867E-08
   10.3281 -.33486383E-04 -.33482109E-04 0.47353875E-04
   10.3438 -.29926874E-08 -.66845714E-04 0.66845714E-04
   10.3594 0.33360579E-04 -.33360579E-04 0.47178983E-04
   10.3750 0.23182365E-08 0.40719415E-08 0.46856083E-08
   10.3906 -.33235934E-04 -.33227076E-04 0.46996447E-04
   10.4063 -.54020224E-08 -.66340108E-04 0.66340108E-04
   10.4219 0.33108241E-04 -.33110748E-04 0.46823898E-04
   10.4375 0.60289715E-08 0.24253071E-08 0.64985084E-08
   10.4531 -.32980861E-04 -.32974676E-04 0.46637608E-04
   10.4688 -.29670335E-08 -.65836342E-04 0.65836342E-04
   10.4844 0.32858796E-04 -.32857330E-04 0.46468318E-04
   10.5000 0.14193312E-08 0.46789057E-08 0.48894435E-08
   10.5156 -.32738953E-04 -.32731255E-04 0.46294430E-04
   10.5313 -.22238942E-08 -.65351116E-04 0.65351116E-04
   10.5469 0.32619046E-04 -.32614087E-04 0.46126792E-04
   10.5625 0.22027020E-08 0.80509119E-08 0.83468006E-08
   10.5781 -.32501241E-04 -.32489963E-04 0.45955723E-04
   10.5938 -.21197328E-08 -.64875938E-04 0.64875938E-04
   10.6094 0.32386855E-04 -.32376556E-04 0.45794648E-04
   10.6250 0.63453234E-08 0.15442311E-07 0.16695152E-07
   10.6406 -.32270622E-04 -.32245836E-04 0.45620029E-04
   10.6563 -.12011700E-07 -.64407905E-04 0.64407905E-04
   10.6719 0.32150201E-04 -.32151474E-04 0.45468150E-04
   10.6875 0.11220963E-07 0.96421111E-08 0.14794604E-07
   10.7031 -.32033677E-04 -.32014959E-04 0.45289227E-04
   10.7188 -.62217267E-08 -.63946070E-04 0.63946070E-04
   10.7344 0.31928375E-04 -.31915904E-04 0.45144723E-04
   10.7500 0.11158376E-07 0.24650097E-07 0.27058023E-07
   10.7656 -.31823532E-04 -.31777086E-04 0.44972439E-04
   10.7813 -.28221313E-07 -.63504551E-04 0.63504558E-04
   10.7969 0.31702282E-04 -.31718635E-04 0.44845361E-04
   10.8125 0.36970324E-07 0.93014023E-08 0.38122447E-07
   10.8281 -.31572399E-04 -.31539439E-04 0.44626813E-04
   10.8438 -.22091479E-07 -.63029416E-04 0.63029423E-04
   10.8594 0.31464006E-04 -.31471969E-04 0.44502456E-04
   10.8750 0.67659718E-08 0.18025293E-07 0.19253299E-07
   10.8906 -.31383512E-04 -.31335487E-04 0.44349043E-04
   10.9063 -.29727895E-07 -.62634361E-04 0.62634368E-04
   10.9219 0.31291624E-04 -.31291034E-04 0.44252622E-04
   10.9375 0.91424603E-07 0.49597812E-07 0.10401154E-06
   10.9531 -.31130712E-04 -.30988525E-04 0.43925051E-04
   10.9688 -.13406211E-06 -.62048050E-04 0.62048195E-04
   10.9844 0.30846360E-04 -.31032181E-04 0.43754935E-04
   11.0000 -.12727749E-06 -.95937857E-07 0.15938517E-06
   11.0156 -.30981202E-04 -.31025786E-04 0.43845572E-04
   11.0313 -.29723623E-07 -.61819330E-04 0.61819337E-04
   11.0469 0.30779785E-04 -.30892032E-04 0.43608634E-04
   11.0625 -.33213958E-07 -.95180276E-07 0.10080899E-06
   11.0781 -.30711555E-04 -.30822881E-04 0.43511489E-04
   11.0938 0.42034046E-07 -.61403909E-04 0.61403924E-04
   11.1094 0.30644111E-04 -.30637599E-04 0.43332711E-04
   11.1250 -.18994861E-07 -.18571084E-07 0.26564825E-07
   11.1406 -.30546646E-04 -.30574844E-04 0.43219425E-04
   11.1563 0.38738484E-08 -.61005841E-04 0.61005841E-04
   11.1719 0.30434692E-04 -.30460445E-04 0.43059368E-04
   11.1875 -.10092500E-07 -.33368408E-07 0.34861287E-07
   11.2031 -.30335088E-04 -.30382536E-04 0.42933858E-04
   11.2188 0.19157959E-07 -.60609342E-04 0.60609345E-04
   11.2344 0.30247849E-04 -.30249748E-04 0.42778262E-04
   11.2500 -.19397664E-07 -.17986334E-07 0.26453309E-07
   11.2656 -.30158924E-04 -.30191699E-04 0.42674343E-04
   11.2813 0.15847988E-07 -.60240123E-04 0.60240127E-04
   11.2969 0.30066387E-04 -.30064948E-04 0.42519274E-04
   11.3125 -.15209517E-07 -.12596500E-07 0.19748448E-07
   11.3281 -.29976112E-04 -.30002180E-04 0.42411062E-04
   11.3438 0.14318706E-07 -.59872931E-04 0.59872931E-04
   11.3594 0.29887753E-04 -.29881929E-04 0.42263546E-04
   11.3750 -.10903136E-07 -.64883188E-08 0.12687658E-07
   11.3906 -.29797224E-04 -.29813371E-04 0.42151056E-04
   11.4063 0.88021306E-08 -.59509886E-04 0.59509886E-04
   11.4219 0.29705674E-04 -.29704392E-04 0.42009262E-04
   11.4375 -.11042489E-07 -.75830506E-08 0.13395493E-07
   11.4531 -.29619810E-04 -.29636833E-04 0.41900777E-04
   11.4688 0.10982486E-07 -.59159811E-04 0.59159811E-04
   11.4844 0.29536965E-04 -.29528854E-04 0.41765841E-04
   11.5000 -.48658992E-08 0.47925042E-09 0.48894435E-08
   11.5156 -.29449542E-04 -.29451747E-04 0.41649502E-04
   11.5313 -.73256268E-09 -.58810601E-04 0.58810601E-04
   11.5469 0.29356765E-04 -.29365116E-04 0.41522639E-04
   11.5625 -.17524954E-08 -.10244777E-07 0.10393590E-07
   11.5781 -.29268960E-04 -.29284607E-04 0.41403626E-04
   11.5938 0.74721793E-08 -.58466183E-04 0.58466183E-04
   11.6094 0.29189820E-04 -.29187237E-04 0.41278814E-04
   11.6250 -.68076083E-08 -.28648304E-08 0.73858502E-08
   11.6406 -.29111017E-04 -.29116118E-04 0.41172803E-04
   11.6563 0.26932223E-09 -.58139834E-04 0.58139834E-04
   11.6719 0.29024461E-04 -.29032179E-04 0.41052244E-04
   11.6875 0.13033513E-08 -.97303552E-08 0.98172572E-08
   11.7031 -.28936573E-04 -.28950548E-04 0.40932377E-04
   11.7188 0.51847691E-08 -.57804431E-04 0.57804431E-04
   11.7344 0.28857196E-04 -.28860095E-04 0.40812287E-04
   11.7500 -.10700516E-07 -.83740801E-08 0.13587725E-07
   11.7656 -.28784503E-04 -.28799575E-04 0.40718092E-04
   11.7813 0.79371523E-08 -.57497549E-04 0.57497549E-04
   11.7969 0.28708608E-04 -.28705846E-04 0.40598148E-04
   11.8125 -.29021623E-08 -.37832084E-08 0.47681454E-08
   11.8281 -.28627006E-04 -.28635677E-04 0.40490831E-04
   11.8438 0.37830028E-08 -.57181158E-04 0.57181158E-04
   11.8594 0.28547453E-04 -.28549886E-04 0.40373914E-04
   11.8750 -.89556957E-08 -.76835152E-08 0.11800037E-07
   11.8906 -.28475430E-04 -.28490649E-04 0.40281102E-04
   11.9063 0.97405177E-08 -.56883393E-04 0.56883393E-04
   11.9219 0.28405058E-04 -.28397310E-04 0.40165341E-04
   11.9375 -.57793668E-08 0.41445297E-09 0.57942082E-08
   11.9531 -.28331022E-04 -.28334949E-04 0.40068891E-04
   11.9688 0.23609299E-08 -.56586941E-04 0.56586941E-04
   11.9844 0.28254530E-04 -.28255092E-04 0.39958337E-04
   12.0000 -.32927230E-08 -.32071945E-08 0.45965338E-08
   12.0156 -.28182252E-04 -.28189315E-04 0.39860719E-04
   12.0313 0.42984438E-08 -.56295579E-04 0.56295579E-04
   12.0469 0.28111397E-04 -.28109658E-04 0.39754290E-04
   12.0625 -.29157392E-08 -.17563316E-08 0.34038561E-08
   12.0781 -.28040335E-04 -.28044584E-04 0.39658025E-04
   12.0938 0.18671860E-08 -.56011744E-04 0.56011744E-04
   12.1094 0.27968934E-04 -.27970491E-04 0.39555147E-04
   12.1250 -.19908029E-08 -.35357777E-08 0.40577111E-08
   12.1406 -.27899570E-04 -.27904898E-04 0.39459719E-04
   12.1563 0.14985511E-08 -.55733883E-04 0.55733883E-04
   12.1719 0.27830507E-04 -.27833805E-04 0.39360613E-04
   12.1875 -.31960486E-10 -.49969970E-08 0.49970992E-08
   12.2031 -.27759941E-04 -.27766850E-04 0.39263370E-04
   12.2188 0.14490377E-08 -.55457960E-04 0.55457960E-04
   12.2344 0.27690832E-04 -.27696253E-04 0.39164584E-04
   12.2500 -.56791403E-08 -.82579588E-08 0.10022301E-07
   12.2656 -.27626980E-04 -.27640437E-04 0.39079965E-04
   12.2813 0.71125554E-08 -.55197263E-04 0.55197263E-04
   12.2969 0.27565547E-04 -.27562452E-04 0.38981383E-04
   12.3125 -.33463732E-08 -.23417734E-08 0.40843746E-08
   12.3281 -.27499500E-04 -.27504924E-04 0.38894003E-04
   12.3438 0.13637110E-08 -.54936212E-04 0.54936212E-04
   12.3594 0.27430449E-04 -.27436223E-04 0.38796596E-04
   12.3750 -.64737136E-08 -.99206465E-08 0.11846020E-07
   12.3906 -.27367863E-04 -.27386395E-04 0.38717109E-04
   12.4063 0.12303322E-07 -.54684973E-04 0.54684973E-04
   12.4219 0.27313332E-04 -.27301701E-04 0.38618662E-04
   12.4375 -.94011119E-08 0.30305796E-08 0.98775157E-08
   12.4531 -.27256610E-04 -.27257407E-04 0.38547230E-04
   12.4688 0.94308117E-09 -.54446271E-04 0.54446271E-04
   12.4844 0.27190385E-04 -.27192444E-04 0.38454466E-04
   12.5000 0.47924853E-09 -.48658997E-08 0.48894435E-08
   12.5156 -.27123840E-04 -.27133838E-04 0.38365972E-04
   12.5313 0.66932242E-08 -.54195585E-04 0.54195585E-04
   12.5469 0.27067847E-04 -.27061989E-04 0.38275575E-04
   12.5625 -.97453876E-08 0.80994866E-09 0.97789874E-08
   12.5781 -.27017672E-04 -.27019638E-04 0.38210146E-04
   12.5938 0.15061851E-08 -.53974083E-04 0.53974083E-04
   12.6094 0.26959280E-04 -.26958842E-04 0.38125869E-04
   12.6250 0.71834938E-08 -.23354541E-09 0.71872894E-08
   12.6406 -.26891877E-04 -.26890368E-04 0.38029790E-04
   12.6563 -.41726196E-08 -.53728021E-04 0.53728021E-04
   12.6719 0.26828960E-04 -.26840957E-04 0.37950362E-04
   12.6875 -.43230362E-08 -.10946228E-07 0.11768965E-07
   12.7031 -.26777687E-04 -.26791651E-04 0.37879243E-04
   12.7188 0.51790856E-08 -.53511001E-04 0.53511001E-04
   12.7344 0.26727179E-04 -.26728365E-04 0.37798778E-04
   12.7500 0.15065748E-08 -.49407332E-08 0.51653277E-08
   12.7656 -.26667240E-04 -.26672760E-04 0.37717076E-04
   12.7813 -.25355458E-08 -.53284792E-04 0.53284792E-04
   12.7969 0.26604886E-04 -.26621683E-04 0.37636870E-04
   12.8125 -.55979705E-08 -.19409207E-07 0.20200360E-07
   12.8281 -.26551332E-04 -.26579946E-04 0.37569491E-04
   12.8438 0.12732653E-07 -.53071493E-04 0.53071493E-04
   12.8594 0.26502275E-04 -.26504413E-04 0.37481390E-04
   12.8750 -.15556314E-07 -.16871606E-07 0.22948855E-07
   12.8906 -.26450474E-04 -.26487569E-04 0.37432859E-04
   12.9063 0.24684182E-07 -.52869294E-04 0.52869302E-04
   12.9219 0.26403361E-04 -.26386335E-04 0.37327954E-04
   12.9375 -.43514145E-07 -.92807291E-08 0.44492840E-07
   12.9531 -.26382941E-04 -.26428099E-04 0.37343059E-04
   12.9688 0.47799293E-07 -.52750020E-04 0.52750042E-04
   12.9844 0.26407892E-04 -.26332114E-04 0.37292855E-04
   13.0000 0.78880809E-07 0.49914501E-07 0.93346877E-07
   13.0156 -.26245634E-04 -.26195232E-04 0.37081310E-04
   13.0313 -.22280284E-07 -.52445703E-04 0.52445706E-04
   13.0469 0.26212145E-04 -.26223264E-04 0.37077436E-04
   13.0625 0.35708272E-07 0.10065131E-08 0.35722454E-07
   13.0781 -.26130403E-04 -.26121381E-04 0.36947593E-04
   13.0938 -.98816573E-08 -.52225168E-04 0.52225168E-04
   13.1094 0.26076568E-04 -.26095837E-04 0.36891463E-04
   13.1250 -.22185532E-07 -.18697254E-07 0.29013533E-07
   13.1406 -.26055182E-04 -.26087484E-04 0.36870439E-04
