     FRE.     REAL.    IMAG.    AMP.
   20.5078 -.17073844E-02 -.11084704E-02 0.20356493E-02
   20.5566 0.32855629E-02 -.91254932E-03 0.34099368E-02
   20.6055 -.65120606E-04 0.16348687E-02 0.16361651E-02
   20.6543 0.13727063E-02 0.18319864E-02 0.22892130E-02
   20.7031 -.29611965E-02 0.31316378E-02 0.43099700E-02
   20.7520 0.77117630E-03 -.11016065E-02 0.13447118E-02
   20.8008 0.47119905E-03 0.10880539E-02 0.11857023E-02
   20.8496 -.79722336E-03 0.43542301E-02 0.44266111E-02
   20.8984 -.37370289E-02 0.16508036E-02 0.40854053E-02
   20.9473 0.28056952E-02 -.13762168E-02 0.31250436E-02
   20.9961 -.28129180E-02 -.83432451E-03 0.29340426E-02
   21.0449 -.13547573E-02 -.30864228E-02 0.33706636E-02
   21.0938 0.47431421E-02 0.38096824E-03 0.47584171E-02
   21.1426 0.36891615E-02 -.14933560E-02 0.39799530E-02
   21.1914 -.40204712E-04 0.47964002E-02 0.47965688E-02
   21.2402 0.13361811E-02 -.10405693E-02 0.16935655E-02
   21.2891 0.55741536E-03 -.44406996E-04 0.55918144E-03
   21.3379 -.47319889E-03 0.23413805E-03 0.52795623E-03
   21.3867 -.58543839E-03 0.24866656E-03 0.63606066E-03
   21.4355 0.98910858E-03 -.22410927E-02 0.24496596E-02
   21.4844 -.11918005E-03 0.12872771E-03 0.17542721E-03
   21.5332 -.17140851E-02 -.16127884E-02 0.23535450E-02
   21.5820 0.24541090E-02 -.41011418E-02 0.47793323E-02
   21.6309 0.19105658E-02 0.40595583E-02 0.44866777E-02
   21.6797 -.13011021E-02 0.27989326E-02 0.30865662E-02
   21.7285 -.21408570E-02 0.24496405E-02 0.32533072E-02
   21.7773 -.50506173E-02 0.52991533E-02 0.73205028E-02
   21.8262 -.56000031E-02 -.20550149E-02 0.59651588E-02
   21.8750 -.12960001E-02 -.21585596E-02 0.25177363E-02
   21.9238 -.12748257E-02 -.67841164E-02 0.69028558E-02
   21.9727 0.46563139E-02 -.33645337E-02 0.57446798E-02
   22.0215 0.39343052E-02 -.17140239E-02 0.42914608E-02
   22.0703 0.50475248E-02 0.52108138E-03 0.50743506E-02
   22.1191 0.23640126E-02 0.42964430E-02 0.49038739E-02
   22.1680 -.22424895E-02 0.28362672E-02 0.36156841E-02
   22.2168 0.57714171E-03 0.38397154E-02 0.38828477E-02
   22.2656 -.49568573E-02 0.69011009E-03 0.50046663E-02
   22.3145 -.36156978E-02 -.16886733E-02 0.39905999E-02
   22.3633 -.17490108E-02 -.31235861E-02 0.35799202E-02
   22.4121 0.44862940E-02 -.13787540E-02 0.46933778E-02
   22.4609 0.17691989E-02 0.24324725E-02 0.30078210E-02
   22.5098 0.30599840E-03 0.31117295E-03 0.43642140E-03
   22.5586 0.21580935E-02 0.16475451E-03 0.21643732E-02
   22.6074 0.15418089E-02 -.48330598E-03 0.16157845E-02
   22.6563 0.23061656E-03 0.79980964E-03 0.83239382E-03
   22.7051 -.68035105E-03 -.17528672E-02 0.18802716E-02
   22.7539 0.83781296E-03 -.10444595E-02 0.13389646E-02
   22.8027 0.26168702E-02 0.19406277E-02 0.32579205E-02
   22.8516 -.12779280E-02 0.81723556E-03 0.15168962E-02
   22.9004 -.93118224E-03 0.16107813E-02 0.18605689E-02
   22.9492 0.25366265E-02 -.24103601E-02 0.34991871E-02
   22.9980 0.24835770E-02 0.22356645E-02 0.33416089E-02
   23.0469 -.38864922E-02 0.20267062E-02 0.43831905E-02
   23.0957 -.34019048E-02 -.20363163E-03 0.34079938E-02
   23.1445 -.86667709E-03 0.92755706E-03 0.12694453E-02
   23.1934 -.28409096E-02 -.19304273E-02 0.34347223E-02
   23.2422 0.17076396E-03 0.63506298E-03 0.65762096E-03
   23.2910 -.22541394E-02 -.29123407E-02 0.36827805E-02
   23.3398 0.18544550E-02 -.14360199E-02 0.23454544E-02
   23.3887 0.14767025E-02 0.11893697E-03 0.14814845E-02
   23.4375 0.20363100E-02 0.71808492E-04 0.20375757E-02
   23.4863 -.48932713E-03 0.14682455E-02 0.15476388E-02
   23.5352 0.24559148E-03 0.32035469E-02 0.32129469E-02
   23.5840 0.39724342E-03 0.16030464E-02 0.16515327E-02
   23.6328 -.11481168E-02 -.23194221E-02 0.25880283E-02
   23.6816 -.52061427E-03 0.53545734E-03 0.74682914E-03
   23.7305 -.81216230E-03 0.12243125E-02 0.14692000E-02
   23.7793 -.22392089E-02 -.24712442E-02 0.33348319E-02
   23.8281 0.25748822E-02 -.98264799E-03 0.27560145E-02
   23.8770 -.11159935E-02 0.11899733E-02 0.16314037E-02
   23.9258 -.25427239E-02 -.65908569E-03 0.26267543E-02
   23.9746 0.80526323E-03 -.11580888E-02 0.14105383E-02
   24.0234 0.20880084E-02 0.83820091E-03 0.22499689E-02
   24.0723 -.12216269E-02 -.26469987E-02 0.29153000E-02
   24.1211 0.12081477E-03 -.15796807E-02 0.15842940E-02
   24.1699 0.56852092E-03 -.75135415E-03 0.94220438E-03
   24.2188 0.21860639E-02 0.12995461E-02 0.25431665E-02
   24.2676 -.33339460E-04 0.13611942E-04 0.36011174E-04
   24.3164 -.12467994E-02 0.11932163E-02 0.17257676E-02
   24.3652 0.18092869E-04 0.15999870E-02 0.16000894E-02
   24.4141 0.93072199E-03 -.11465187E-02 0.14767358E-02
   24.4629 -.23001814E-03 -.25939531E-03 0.34669045E-03
   24.5117 0.52946829E-03 -.61092549E-03 0.80843468E-03
   24.5605 0.15041133E-03 -.90917601E-03 0.92153385E-03
   24.6094 -.15046344E-02 0.28446972E-03 0.15312895E-02
   24.6582 -.38292291E-03 0.35371511E-04 0.38455310E-03
   24.7070 0.25565396E-02 -.13621173E-03 0.25601657E-02
   24.7559 -.22657870E-03 -.48574136E-03 0.53598749E-03
   24.8047 -.94439881E-03 -.12602712E-02 0.15748563E-02
   24.8535 0.25861964E-03 0.10258975E-02 0.10579933E-02
   24.9023 0.98581554E-03 -.83507004E-03 0.12919653E-02
   24.9512 -.56736753E-03 -.62159472E-03 0.84159727E-03
   25.0000 0.13680413E-02 -.12281322E-02 0.18384357E-02
   25.0488 0.98137604E-03 -.44276536E-03 0.10766337E-02
   25.0977 0.11265810E-02 0.88704881E-04 0.11300679E-02
   25.1465 0.62133942E-03 0.81604894E-03 0.10256699E-02
   25.1953 -.20304433E-03 0.58727444E-03 0.62138413E-03
   25.2441 0.23058411E-02 0.18974483E-02 0.29861704E-02
   25.2930 -.26668166E-02 0.55308279E-03 0.27235658E-02
   25.3418 0.15020771E-02 -.16474832E-02 0.22294475E-02
   25.3906 0.13320611E-02 0.22324193E-02 0.25996312E-02
   25.4395 -.19481770E-02 -.15076338E-02 0.24634027E-02
   25.4883 0.14613100E-02 0.69421344E-03 0.16178255E-02
   25.5371 -.17399847E-02 0.14776404E-02 0.22827545E-02
   25.5859 -.11036836E-02 -.19287429E-02 0.22221985E-02
   25.6348 -.70919190E-03 -.10861498E-02 0.12971795E-02
   25.6836 0.28789570E-03 -.37576130E-02 0.37686257E-02
   25.7324 0.23404071E-02 -.14550564E-02 0.27558473E-02
   25.7813 0.20539606E-03 0.21508452E-03 0.29740360E-03
   25.8301 0.17895434E-02 -.47249708E-03 0.18508699E-02
   25.8789 0.18979172E-02 -.13451240E-02 0.23262519E-02
   25.9277 -.17878850E-03 -.85639744E-03 0.87486109E-03
   25.9766 0.29842367E-02 0.36034016E-02 0.46786936E-02
   26.0254 -.25389025E-02 0.74153842E-03 0.26449773E-02
   26.0742 0.11401821E-02 -.13607796E-02 0.17753131E-02
   26.1230 0.20248007E-02 0.25013450E-03 0.20401925E-02
   26.1719 -.99154236E-03 0.28925180E-02 0.30577469E-02
   26.2207 -.24951135E-02 0.93937077E-03 0.26660850E-02
   26.2695 -.37457456E-03 -.17435330E-02 0.17833152E-02
   26.3184 0.33395566E-03 0.20959349E-02 0.21223736E-02
   26.3672 -.23120317E-03 0.44329459E-03 0.49996498E-03
   26.4160 -.59373898E-03 -.20221975E-02 0.21075599E-02
   26.4648 0.53858908E-03 0.27498316E-02 0.28020800E-02
   26.5137 0.20408200E-02 0.70865697E-03 0.21603566E-02
   26.5625 -.34572071E-03 0.20193465E-02 0.20487271E-02
   26.6113 -.34312583E-02 -.36837364E-03 0.34509755E-02
   26.6602 -.24076079E-02 -.18179227E-02 0.30168558E-02
   26.7090 -.52229105E-03 -.15905701E-02 0.16741270E-02
   26.7578 0.73545752E-03 -.23633365E-02 0.24751278E-02
   26.8066 0.91110088E-03 -.12937022E-02 0.15823306E-02
   26.8555 0.19535299E-02 -.25759269E-02 0.32329056E-02
   26.9043 0.35131753E-02 0.95777803E-04 0.35144805E-02
   26.9531 0.60103158E-03 0.22832428E-02 0.23610245E-02
   27.0020 0.70868969E-04 0.26230626E-02 0.26240197E-02
   27.0508 0.22419397E-03 -.26013418E-02 0.26109850E-02
   27.0996 0.23131864E-02 -.11126223E-02 0.25668580E-02
   27.1484 0.10400078E-02 0.16281012E-02 0.19319239E-02
   27.1973 -.57150709E-03 0.68221387E-03 0.88996411E-03
   27.2461 -.11207835E-02 0.15693600E-02 0.19284830E-02
   27.2949 0.90089388E-03 -.55221037E-03 0.10566674E-02
   27.3438 -.29880588E-03 -.32657283E-03 0.44264519E-03
   27.3926 -.26622624E-02 0.11347112E-02 0.28939957E-02
   27.4414 -.74424352E-04 -.31402087E-03 0.32271983E-03
   27.4902 -.14870202E-03 0.62270922E-03 0.64021797E-03
   27.5391 0.22892894E-02 -.64139854E-03 0.23774435E-02
   27.5879 0.17755808E-02 0.16709840E-02 0.24382113E-02
   27.6367 -.92437834E-03 0.61070034E-03 0.11078945E-02
   27.6855 -.93968224E-03 -.26594617E-02 0.28205919E-02
   27.7344 0.10947074E-02 0.92857511E-03 0.14354916E-02
   27.7832 -.20982006E-02 0.82943810E-03 0.22561944E-02
   27.8320 -.91065554E-03 0.31314732E-03 0.96299261E-03
   27.8809 -.10379578E-02 -.24599202E-02 0.26699372E-02
   27.9297 0.50335994E-03 -.27352390E-02 0.27811695E-02
   27.9785 0.20288203E-02 0.64623577E-03 0.21292563E-02
   28.0273 -.79005078E-03 -.11060480E-02 0.13592360E-02
   28.0762 0.16931355E-02 -.65372017E-03 0.18149540E-02
   28.1250 0.21606351E-02 -.15552347E-02 0.26621604E-02
   28.1738 -.61215792E-03 0.53979742E-03 0.81616087E-03
   28.2227 0.96751010E-03 0.12686250E-02 0.15954577E-02
   28.2715 -.12882589E-02 0.10221695E-02 0.16445187E-02
   28.3203 -.74492249E-03 0.13328040E-02 0.15268517E-02
   28.3691 -.16068496E-02 -.13289131E-02 0.20851800E-02
   28.4180 -.96309301E-03 0.90408558E-03 0.13209538E-02
   28.4668 0.35766306E-03 -.14228246E-03 0.38492488E-03
   28.5156 -.19194698E-03 -.14657162E-03 0.24150960E-03
   28.5645 0.48270167E-03 -.29758222E-02 0.30147170E-02
   28.6133 0.11070598E-02 -.11660090E-02 0.16078427E-02
   28.6621 -.14878907E-02 0.23221590E-02 0.27579416E-02
   28.7109 -.17918566E-03 -.90265943E-03 0.92027255E-03
   28.7598 -.60345931E-03 -.19141900E-02 0.20070593E-02
   28.8086 0.83682426E-04 -.99230511E-03 0.99582737E-03
   28.8574 0.30226025E-03 0.53641910E-03 0.61571645E-03
   28.9063 0.28483926E-02 -.16287216E-02 0.32811696E-02
   28.9551 -.33363583E-04 0.16233494E-02 0.16236922E-02
   29.0039 0.22918906E-03 0.20395108E-02 0.20523479E-02
   29.0527 0.16010116E-02 0.21754067E-03 0.16157234E-02
   29.1016 0.21902453E-02 -.79805916E-03 0.23311097E-02
   29.1504 -.18751961E-02 0.29896505E-02 0.35290751E-02
   29.1992 0.10349213E-02 -.59850828E-03 0.11955226E-02
   29.2480 -.34767273E-03 0.17807095E-02 0.18143326E-02
   29.2969 0.73045609E-03 -.51213434E-03 0.89210295E-03
   29.3457 -.15880457E-02 -.98492205E-03 0.18686788E-02
   29.3945 -.32535580E-03 -.20081021E-02 0.20342888E-02
   29.4434 -.41211199E-03 -.15270513E-02 0.15816833E-02
   29.4922 -.26560158E-02 -.21901031E-02 0.34425240E-02
   29.5410 -.52492647E-03 -.91459806E-03 0.10545319E-02
   29.5898 0.21032118E-02 0.43169619E-03 0.21470587E-02
   29.6387 0.11884904E-02 -.95999829E-03 0.15277782E-02
   29.6875 0.14871770E-02 0.19091228E-02 0.24200093E-02
   29.7363 -.12358142E-02 0.13985140E-02 0.18663007E-02
   29.7852 -.23276184E-02 0.15915334E-02 0.28197139E-02
   29.8340 -.73480071E-03 -.11312397E-02 0.13489386E-02
   29.8828 -.10886752E-02 -.21827100E-02 0.24391466E-02
   29.9316 -.15391545E-03 -.15751986E-02 0.15827004E-02
   29.9805 0.58011623E-03 -.10752515E-02 0.12217612E-02
   30.0293 0.21665615E-02 0.38763302E-03 0.22009653E-02
   30.0781 -.16309625E-03 0.13324915E-02 0.13424358E-02
   30.1270 0.26928631E-03 -.57117082E-03 0.63146750E-03
   30.1758 -.30627375E-03 -.16831241E-03 0.34947487E-03
   30.2246 -.77067743E-05 -.22272141E-03 0.22285471E-03
   30.2734 -.94773713E-03 0.18336268E-02 0.20640718E-02
   30.3223 0.13029877E-02 -.30848000E-03 0.13390059E-02
   30.3711 -.37567809E-03 0.62249764E-03 0.72707451E-03
   30.4199 -.27710497E-02 -.66659926E-03 0.28501002E-02
   30.4688 0.70190156E-03 -.30461274E-03 0.76515012E-03
   30.5176 -.15587100E-02 -.38361570E-03 0.16052221E-02
   30.5664 0.35148181E-03 -.60647872E-03 0.70096785E-03
   30.6152 0.10467079E-02 0.40524017E-04 0.10474920E-02
   30.6641 -.26377267E-03 0.25285054E-02 0.25422266E-02
   30.7129 -.31226184E-03 0.31151148E-02 0.31307263E-02
   30.7617 0.64199645E-04 0.14559518E-02 0.14573666E-02
   30.8105 -.18985292E-02 -.40014900E-03 0.19402403E-02
   30.8594 0.13677864E-02 -.62365073E-03 0.15032565E-02
   30.9082 -.16216992E-02 -.10405326E-02 0.19268151E-02
   30.9570 -.18310413E-02 -.80128072E-03 0.19986904E-02
   31.0059 0.93145214E-03 -.27392658E-02 0.28932991E-02
   31.0547 -.12201108E-02 -.10118457E-02 0.15850874E-02
   31.1035 -.32528126E-03 0.76312962E-03 0.82956295E-03
   31.1523 -.35808477E-03 -.82005246E-03 0.89482439E-03
   31.2012 -.14504663E-02 0.66093213E-04 0.14519714E-02
   31.2500 0.12495109E-02 -.15615996E-02 0.19999677E-02
   31.2988 -.77829935E-03 0.53862098E-03 0.94650011E-03
   31.3477 0.25293659E-03 -.17470813E-04 0.25353924E-03
   31.3965 -.96949574E-03 0.36946329E-03 0.10375091E-02
   31.4453 -.11194582E-02 0.64936736E-04 0.11213401E-02
   31.4941 -.16338046E-03 -.39364991E-03 0.42620819E-03
   31.5430 -.41782440E-03 0.33268175E-03 0.53409208E-03
   31.5918 0.80150634E-03 -.37710834E-03 0.88578952E-03
   31.6406 0.26000905E-03 0.51661499E-03 0.57835609E-03
   31.6895 0.62515744E-03 -.81487180E-03 0.10270530E-02
   31.7383 -.41861218E-03 0.25679174E-03 0.49109891E-03
   31.7871 0.48854575E-03 0.17658364E-02 0.18321723E-02
   31.8359 -.90121530E-03 0.19019312E-02 0.21046451E-02
   31.8848 -.88222837E-03 0.77102246E-03 0.11716665E-02
   31.9336 -.10144674E-02 0.10247936E-02 0.14419938E-02
   31.9824 -.19318741E-02 -.93703362E-03 0.21471304E-02
   32.0313 0.45739213E-03 -.59080772E-04 0.46119204E-03
   32.0801 -.93600166E-03 -.19193807E-02 0.21354442E-02
   32.1289 -.10118927E-02 -.48320577E-03 0.11213450E-02
   32.1777 0.54461567E-03 -.93291653E-03 0.10802498E-02
   32.2266 0.22791894E-02 -.85318089E-03 0.24336437E-02
   32.2754 -.11306274E-02 0.18705996E-04 0.11307821E-02
   32.3242 0.59993408E-03 -.11169178E-03 0.61024254E-03
   32.3730 -.27377997E-03 -.26418777E-04 0.27505166E-03
   32.4219 -.70537312E-03 -.14262572E-03 0.71964809E-03
   32.4707 0.39105839E-03 0.56249468E-03 0.68507442E-03
   32.5195 -.17030941E-02 -.65939745E-03 0.18262898E-02
   32.5684 0.58873877E-03 0.81400562E-03 0.10045987E-02
   32.6172 0.23610605E-03 0.30983108E-03 0.38953993E-03
   32.6660 0.13775926E-02 -.49141323E-03 0.14626170E-02
   32.7148 0.26955424E-03 -.14021009E-02 0.14277768E-02
   32.7637 0.18932146E-02 0.10616230E-04 0.18932445E-02
   32.8125 -.13847383E-03 -.69160003E-03 0.70532662E-03
   32.8613 -.18779494E-03 -.60677761E-03 0.63517399E-03
   32.9102 0.17409751E-03 -.18232884E-02 0.18315815E-02
   32.9590 -.15576881E-02 -.37546837E-03 0.16023010E-02
   33.0078 0.11078507E-02 -.32499009E-02 0.34335388E-02
   33.0566 -.41514577E-03 -.16796557E-02 0.17301992E-02
   33.1055 0.15796501E-02 -.14176409E-02 0.21224986E-02
   33.1543 -.82160812E-03 -.18254729E-02 0.20018469E-02
   33.2031 0.19366022E-03 -.84700773E-03 0.86886500E-03
   33.2520 -.14053192E-02 0.15797197E-02 0.21143407E-02
   33.3008 0.63715078E-03 0.13183644E-02 0.14642561E-02
   33.3496 0.11256153E-02 0.54795171E-04 0.11269483E-02
   33.3984 0.98187954E-03 -.59595128E-03 0.11485841E-02
   33.4473 -.13869910E-02 0.24462547E-02 0.28120999E-02
   33.4961 0.64812455E-03 -.66531531E-03 0.92882180E-03
   33.5449 -.92439377E-03 0.11729031E-02 0.14933873E-02
   33.5938 0.18484080E-03 -.72915445E-03 0.75221824E-03
   33.6426 0.12698707E-02 -.10401867E-02 0.16415115E-02
   33.6914 0.99617377E-04 0.34164681E-03 0.35587381E-03
   33.7402 0.24589169E-03 -.17753829E-02 0.17923301E-02
   33.7891 -.94017654E-03 0.78522367E-03 0.12249523E-02
   33.8379 -.10432344E-02 0.21339271E-02 0.23752858E-02
   33.8867 -.78955240E-03 0.16643633E-02 0.18421450E-02
   33.9355 -.73128642E-03 -.17652531E-03 0.75229054E-03
   33.9844 -.12091211E-02 -.12328861E-02 0.17268416E-02
   34.0332 0.21582514E-03 0.17665286E-02 0.17796640E-02
   34.0820 -.12679570E-04 0.31999269E-03 0.32024379E-03
   34.1309 -.39212633E-03 -.11953252E-03 0.40994034E-03
   34.1797 0.17690104E-02 -.70231082E-03 0.19033230E-02
   34.2285 0.11781497E-02 0.81746757E-03 0.14339769E-02
   34.2773 -.42924378E-03 0.93575550E-03 0.10295089E-02
   34.3262 0.57862606E-03 0.13384379E-03 0.59390429E-03
   34.3750 -.38464818E-03 -.35971633E-03 0.52664033E-03
   34.4238 0.75470208E-03 -.78313460E-03 0.10876006E-02
   34.4727 -.62389870E-03 -.65092021E-03 0.90163556E-03
   34.5215 0.20191348E-03 -.10227695E-02 0.10425097E-02
   34.5703 -.93761046E-03 -.35010712E-03 0.10008438E-02
   34.6191 -.15916560E-02 -.77265053E-04 0.15935303E-02
   34.6680 -.69118250E-03 -.21611417E-02 0.22689793E-02
   34.7168 -.12318746E-03 -.65705192E-03 0.66850008E-03
   34.7656 0.16934972E-02 -.19534582E-02 0.25853300E-02
   34.8145 -.15990253E-03 -.25843084E-03 0.30390019E-03
   34.8633 0.20618373E-03 0.50484523E-03 0.54532598E-03
   34.9121 -.49562257E-03 -.15687328E-02 0.16451639E-02
   34.9609 -.13057791E-02 0.63559972E-03 0.14522555E-02
   35.0098 0.10946732E-02 -.49844177E-04 0.10958074E-02
   35.0586 -.37101109E-03 -.19259615E-02 0.19613712E-02
   35.1074 0.61878609E-03 -.99981984E-03 0.11758129E-02
   35.1563 0.22279946E-03 -.20164445E-02 0.20287158E-02
   35.2051 0.63590164E-03 0.29439729E-04 0.63658273E-03
   35.2539 0.75477161E-04 -.35684602E-03 0.36474084E-03
   35.3027 -.23348808E-03 0.99012326E-03 0.10172811E-02
   35.3516 0.12952489E-02 -.74592518E-03 0.14946819E-02
   35.4004 -.80871931E-03 -.88055176E-03 0.11955745E-02
   35.4492 -.18892395E-03 -.14936749E-02 0.15055754E-02
   35.4980 0.55761699E-03 -.12552270E-03 0.57157036E-03
   35.5469 -.25583652E-03 -.13220903E-02 0.13466162E-02
   35.5957 0.57063642E-03 0.27262483E-03 0.63241617E-03
   35.6445 -.19925688E-02 0.56834525E-03 0.20720393E-02
   35.6934 -.16927566E-03 -.11404761E-02 0.11529700E-02
   35.7422 -.61735022E-03 0.10213819E-02 0.11934581E-02
   35.7910 -.10575578E-02 0.37926217E-03 0.11235072E-02
   35.8398 -.10543650E-02 0.21127456E-03 0.10753244E-02
   35.8887 -.71580603E-03 -.55467599E-03 0.90556266E-03
   35.9375 -.93167537E-03 0.37471199E-03 0.10042052E-02
   35.9863 0.11253839E-02 -.58496883E-03 0.12683364E-02
   36.0352 -.18437632E-02 0.10382583E-03 0.18466841E-02
   36.0840 0.28937758E-03 -.30928038E-03 0.42354898E-03
   36.1328 0.79814612E-03 0.11401052E-02 0.13917173E-02
   36.1816 0.10154601E-02 -.18483510E-02 0.21089241E-02
   36.2305 0.15706576E-02 -.29808489E-03 0.15986932E-02
   36.2793 -.88672049E-03 0.59797085E-03 0.10695057E-02
   36.3281 0.17911084E-03 0.40067480E-04 0.18353772E-03
   36.3770 -.16726132E-02 -.13449991E-02 0.21463125E-02
   36.4258 -.67889254E-03 -.12072078E-02 0.13850075E-02
   36.4746 0.39022957E-03 -.61871920E-03 0.73150021E-03
   36.5234 -.17482990E-02 -.10045230E-03 0.17511825E-02
   36.5723 0.23925698E-02 -.37985379E-03 0.24225358E-02
   36.6211 0.55082055E-03 -.10905911E-02 0.12217987E-02
   36.6699 -.43119493E-03 -.14051371E-02 0.14698093E-02
   36.7188 -.20119753E-02 -.79819810E-03 0.21645240E-02
   36.7676 -.17075897E-02 -.10350920E-03 0.17107241E-02
   36.8164 -.12823809E-02 -.22025590E-02 0.25486795E-02
   36.8652 -.40405875E-03 0.15113475E-02 0.15644279E-02
   36.9141 0.12223540E-02 0.94416732E-03 0.15445391E-02
   36.9629 0.29805591E-03 0.49936189E-03 0.58154931E-03
   37.0117 0.10386899E-02 0.36535854E-03 0.11010738E-02
   37.0605 -.12286319E-02 -.56387158E-03 0.13518460E-02
   37.1094 0.68670331E-03 -.92297990E-03 0.11504145E-02
   37.1582 0.23702423E-02 -.12200309E-02 0.26658063E-02
   37.2070 0.50000718E-03 0.63716213E-03 0.80992765E-03
   37.2559 -.37624227E-03 0.84337668E-03 0.92349469E-03
   37.3047 0.35600195E-04 -.34889212E-03 0.35070369E-03
   37.3535 -.11638826E-02 -.49550342E-03 0.12649689E-02
   37.4023 -.24639152E-03 0.60715451E-03 0.65524451E-03
   37.4512 -.74660871E-03 -.28726417E-02 0.29680794E-02
   37.5000 -.20806291E-02 0.30668185E-03 0.21031098E-02
   37.5488 0.90272108E-04 -.14623635E-02 0.14651471E-02
   37.5977 -.18126981E-02 0.74908964E-03 0.19613795E-02
   37.6465 -.68003865E-03 -.58306352E-03 0.89577655E-03
   37.6953 0.18271824E-03 -.21435604E-02 0.21513340E-02
   37.7441 -.13765163E-02 -.13684233E-02 0.19409739E-02
   37.7930 -.79499581E-03 -.14739060E-02 0.16746394E-02
   37.8418 0.14832901E-02 -.23499075E-02 0.27788873E-02
   37.8906 0.11891717E-02 0.28411788E-03 0.12226416E-02
   37.9395 0.27143800E-04 0.95312105E-03 0.95350749E-03
   37.9883 0.15448943E-02 -.89218403E-03 0.17840097E-02
   38.0371 0.25323793E-03 -.12442347E-02 0.12697439E-02
   38.0859 0.13254938E-02 -.16102607E-02 0.20856350E-02
   38.1348 0.37213872E-03 0.13929798E-03 0.39735521E-03
   38.1836 -.33979752E-03 -.42626416E-03 0.54512703E-03
   38.2324 0.34317726E-02 0.40077791E-03 0.34550957E-02
   38.2813 0.69337676E-03 0.11218378E-02 0.13188219E-02
   38.3301 -.87802135E-03 -.32280100E-03 0.93547953E-03
   38.3789 0.77313866E-03 -.10511938E-02 0.13048953E-02
   38.4277 0.89155592E-03 -.50625904E-03 0.10252659E-02
   38.4766 -.86921279E-03 0.20499516E-02 0.22266190E-02
   38.5254 0.17435021E-04 0.26617225E-03 0.26674266E-03
   38.5742 -.16065140E-03 0.95331308E-03 0.96675474E-03
   38.6230 -.14833896E-02 0.22790311E-02 0.27192696E-02
   38.6719 -.75038814E-03 -.17068780E-03 0.76955615E-03
   38.7207 0.11041233E-02 0.36757017E-03 0.11636993E-02
   38.7695 -.11982067E-02 -.76667918E-03 0.14224965E-02
   38.8184 -.17085777E-02 0.16554606E-02 0.23790309E-02
   38.8672 0.14512832E-03 0.10705885E-02 0.10803804E-02
   38.9160 -.14437316E-02 -.48279096E-03 0.15223167E-02
   38.9648 -.21124640E-02 -.13641989E-02 0.25146655E-02
   39.0137 0.27914566E-03 -.95111661E-03 0.99123409E-03
   39.0625 0.17980483E-03 -.19541474E-02 0.19624019E-02
   39.1113 0.86232217E-03 -.25040953E-03 0.89794456E-03
   39.1602 0.15377394E-02 -.45491304E-03 0.16036173E-02
   39.2090 -.23894627E-02 0.18074699E-02 0.29960773E-02
   39.2578 -.74945117E-03 0.25375881E-02 0.26459461E-02
   39.3066 0.18085801E-02 -.43238379E-03 0.18595478E-02
   39.3555 -.29247924E-03 -.68679964E-03 0.74648368E-03
   39.4043 -.16866815E-03 -.17202234E-03 0.24091623E-03
   39.4531 -.27935614E-03 0.11569475E-02 0.11901964E-02
   39.5020 -.78037317E-03 0.14024582E-02 0.16049522E-02
   39.5508 -.12502033E-02 0.53936959E-03 0.13615902E-02
   39.5996 0.55041158E-03 -.33824533E-03 0.64603623E-03
   39.6484 0.97257993E-03 -.69121731E-03 0.11931862E-02
   39.6973 0.14423544E-02 0.16784178E-03 0.14520872E-02
   39.7461 0.49831864E-03 0.32185522E-03 0.59322192E-03
   39.7949 0.13841914E-02 -.11141185E-02 0.17768641E-02
   39.8438 -.23251430E-02 -.97377668E-03 0.25208194E-02
   39.8926 0.57610939E-03 0.33763287E-03 0.66775596E-03
   39.9414 0.51603193E-03 -.39131276E-03 0.64762228E-03
   39.9902 -.17255077E-02 -.18555658E-02 0.25338707E-02
   40.0391 -.22318121E-02 0.97316114E-03 0.24347543E-02
   40.0879 -.32721326E-03 0.64615981E-03 0.72428654E-03
   40.1367 -.84695750E-03 0.14080656E-02 0.16431633E-02
   40.1855 0.12138752E-02 0.53737045E-03 0.13275015E-02
   40.2344 -.79858565E-03 -.10523992E-03 0.80549018E-03
   40.2832 0.34931590E-03 0.13034388E-03 0.37284195E-03
   40.3320 0.72563376E-03 -.87609258E-03 0.11375775E-02
   40.3809 0.31950584E-03 -.24902953E-02 0.25107081E-02
   40.4297 -.14442419E-03 0.29909413E-03 0.33213798E-03
   40.4785 0.14089700E-02 -.17840190E-03 0.14202195E-02
   40.5273 -.17524455E-03 0.19809950E-03 0.26448831E-03
   40.5762 -.30757606E-03 -.11408357E-03 0.32805197E-03
   40.6250 0.65748871E-03 -.62793290E-03 0.90917054E-03
   40.6738 -.49646164E-03 -.14703340E-02 0.15518880E-02
   40.7227 -.16048260E-02 -.37547143E-04 0.16052651E-02
   40.7715 -.17369291E-03 0.18210600E-02 0.18293246E-02
   40.8203 0.30556291E-02 -.10406877E-03 0.30574007E-02
   40.8691 0.81251562E-03 -.13490628E-03 0.82363910E-03
   40.9180 0.55805745E-03 -.16762328E-03 0.58268831E-03
   40.9668 -.11667020E-02 -.40500943E-03 0.12350004E-02
   41.0156 0.14009810E-02 -.19193157E-02 0.23762409E-02
   41.0645 -.35027531E-03 -.54291182E-03 0.64610061E-03
   41.1133 -.41092412E-06 -.72769728E-03 0.72769739E-03
