     FRE.     REAL.    IMAG.    AMP.
   32.0489 0.57283026E-03 -.32852622E-03 0.66035142E-03
   32.1466 0.56166324E-03 -.38765129E-03 0.68245083E-03
   32.2443 0.50803681E-03 -.40346605E-03 0.64875750E-03
   32.3420 0.44465269E-03 -.44782046E-03 0.63107780E-03
   32.4397 0.47464785E-03 -.50118100E-03 0.69027022E-03
   32.5374 0.37553121E-03 -.54693397E-03 0.66344591E-03
   32.6351 0.38003153E-03 -.58831187E-03 0.70038193E-03
   32.7328 0.31233320E-03 -.62005961E-03 0.69428090E-03
   32.8305 0.25885500E-03 -.60776691E-03 0.66059560E-03
   32.9282 0.19895365E-03 -.64717449E-03 0.67706528E-03
   33.0260 0.11152354E-03 -.65652828E-03 0.66593307E-03
   33.1237 0.46810601E-04 -.63285808E-03 0.63458696E-03
   33.2214 0.43115422E-04 -.62320847E-03 0.62469812E-03
   33.3191 -.28786555E-04 -.59091754E-03 0.59161830E-03
   33.4168 -.82000763E-04 -.56511129E-03 0.57102967E-03
   33.5145 -.95937845E-04 -.53478987E-03 0.54332707E-03
   33.6122 -.19401551E-03 -.51069615E-03 0.54630812E-03
   33.7099 -.21799866E-03 -.43845689E-03 0.48966095E-03
   33.8076 -.21416529E-03 -.39557175E-03 0.44982639E-03
   33.9053 -.23846154E-03 -.32304320E-03 0.40152311E-03
   34.0031 -.25398441E-03 -.28764884E-03 0.38373159E-03
   34.1008 -.26843805E-03 -.21048532E-03 0.34112029E-03
   34.1985 -.29892049E-03 -.15732905E-03 0.33779565E-03
   34.2962 -.26680669E-03 -.92415627E-04 0.28235873E-03
   34.3939 -.16826537E-03 -.45014855E-04 0.17418258E-03
   34.4916 -.20680254E-03 -.12319340E-04 0.20716914E-03
   34.5893 -.17147529E-03 0.40256495E-04 0.17613733E-03
   34.6870 -.10291796E-03 0.56709676E-04 0.11750785E-03
   34.7847 -.22333581E-04 0.11893165E-03 0.12101044E-03
   34.8824 -.21283693E-05 0.15246694E-03 0.15248179E-03
   34.9802 0.33615488E-04 0.16265562E-03 0.16609290E-03
   35.0779 0.50370065E-04 0.12348586E-03 0.13336379E-03
   35.1756 0.16263466E-03 0.14713763E-03 0.21931602E-03
   35.2733 0.18318155E-03 0.14406502E-03 0.23304552E-03
   35.3710 0.26896092E-03 0.13954550E-03 0.30300647E-03
   35.4687 0.29087547E-03 0.84132480E-04 0.30279829E-03
   35.5664 0.32972044E-03 0.47810423E-04 0.33316872E-03
   35.6641 0.43966042E-03 0.19685362E-04 0.44010091E-03
   35.7618 0.40218956E-03 0.47007408E-04 0.40492733E-03
   35.8595 0.46533483E-03 -.77213146E-04 0.47169733E-03
   35.9573 0.45655112E-03 -.12902885E-03 0.47443373E-03
   36.0550 0.48634404E-03 -.20725442E-03 0.52866334E-03
   36.1527 0.49453828E-03 -.19758586E-03 0.53254887E-03
   36.2504 0.47721257E-03 -.23804673E-03 0.53328986E-03
   36.3481 0.47755032E-03 -.31275567E-03 0.57085062E-03
   36.4458 0.42832198E-03 -.37482192E-03 0.56916708E-03
   36.5435 0.43017106E-03 -.42826837E-03 0.60700980E-03
   36.6412 0.41018284E-03 -.42241748E-03 0.58880087E-03
   36.7389 0.39408827E-03 -.52614079E-03 0.65736572E-03
   36.8366 0.34153392E-03 -.57917059E-03 0.67237194E-03
   36.9344 0.36637168E-03 -.54409046E-03 0.65594411E-03
   37.0321 0.22473489E-03 -.62782399E-03 0.66683488E-03
   37.1298 0.21990939E-03 -.58829028E-03 0.62804902E-03
   37.2275 0.79651705E-04 -.59291901E-03 0.59824524E-03
   37.3252 0.61915256E-04 -.62951993E-03 0.63255738E-03
   37.4229 0.27320755E-04 -.59713540E-03 0.59776008E-03
   37.5206 -.72782721E-04 -.60703710E-03 0.61138481E-03
   37.6183 -.96262986E-04 -.55826496E-03 0.56650362E-03
   37.7160 -.16235931E-03 -.52958372E-03 0.55391289E-03
   37.8137 -.15428424E-03 -.46954080E-03 0.49423898E-03
   37.9114 -.20625150E-03 -.45084476E-03 0.49578288E-03
   38.0092 -.19970936E-03 -.38971793E-03 0.43790854E-03
   38.1069 -.27158970E-03 -.36836174E-03 0.45765855E-03
   38.2046 -.29572909E-03 -.27559994E-03 0.40424129E-03
   38.3023 -.27640624E-03 -.26591725E-03 0.38355234E-03
   38.4000 -.30394731E-03 -.19383189E-03 0.36049238E-03
   38.4977 -.27031425E-03 -.19603306E-03 0.33391430E-03
   38.5954 -.26549536E-03 -.10562456E-03 0.28573471E-03
   38.6931 -.21276361E-03 -.56648019E-04 0.22017573E-03
   38.7908 -.22029174E-03 0.15244231E-04 0.22081856E-03
   38.8885 -.18295101E-03 0.56744346E-04 0.19154894E-03
   38.9863 -.12662067E-03 0.89418303E-04 0.15501105E-03
   39.0840 -.29779623E-04 0.10285718E-03 0.10708140E-03
   39.1817 -.11904444E-04 0.10976267E-03 0.11040633E-03
   39.2794 -.17269049E-04 0.12669069E-03 0.12786224E-03
   39.3771 0.65925633E-04 0.99464982E-04 0.11932926E-03
   39.4748 0.11239449E-03 0.10749424E-03 0.15552342E-03
   39.5725 0.19560735E-03 0.14868469E-03 0.24570178E-03
   39.6702 0.20033414E-03 0.89242669E-04 0.21931261E-03
   39.7679 0.30063104E-03 0.62747582E-04 0.30710956E-03
   39.8657 0.33645876E-03 0.18736479E-04 0.33698004E-03
   39.9634 0.33009835E-03 -.30427469E-04 0.33149775E-03
   40.0611 0.38693368E-03 -.35999627E-04 0.38860473E-03
   40.1588 0.40349484E-03 -.96925243E-04 0.41497298E-03
   40.2565 0.41337003E-03 -.15371713E-03 0.44102577E-03
   40.3542 0.42857887E-03 -.17725823E-03 0.46378910E-03
   40.4519 0.44243445E-03 -.23813773E-03 0.50245179E-03
   40.5496 0.39543005E-03 -.29967754E-03 0.49615680E-03
   40.6473 0.42729574E-03 -.33405994E-03 0.54238149E-03
   40.7450 0.41463639E-03 -.37869165E-03 0.56154316E-03
   40.8427 0.38955835E-03 -.41537103E-03 0.56946359E-03
   40.9405 0.35654468E-03 -.49503974E-03 0.61007251E-03
