     FRE.     REAL.    IMAG.    AMP.
   41.0382 -.11521161E-03 0.27436440E-03 0.29757275E-03
   41.1359 -.12992139E-03 0.24798416E-03 0.27995661E-03
   41.2336 -.88216984E-04 0.38614357E-03 0.39609228E-03
   41.3313 -.11007934E-03 0.27620452E-03 0.29733212E-03
   41.4290 0.14095122E-04 0.23862199E-03 0.23903791E-03
   41.5267 -.60864106E-04 0.38262931E-03 0.38743982E-03
   41.6244 -.71993854E-04 0.22916391E-03 0.24020660E-03
   41.7221 -.63220468E-04 0.23580415E-03 0.24413198E-03
   41.8198 -.51906045E-04 0.29449168E-03 0.29903109E-03
   41.9176 -.51255145E-04 0.20932719E-03 0.21551094E-03
   42.0153 -.21279538E-04 0.19797476E-03 0.19911511E-03
   42.1130 0.21247490E-04 0.24759557E-03 0.24850559E-03
   42.2107 0.46752357E-04 0.24736577E-03 0.25174511E-03
   42.3084 0.91523245E-04 0.21488067E-03 0.23355985E-03
   42.4061 0.35669200E-04 0.33334250E-03 0.33524545E-03
   42.5038 0.24080926E-04 0.17695389E-03 0.17858492E-03
   42.6015 0.18989111E-04 0.18740927E-03 0.18836884E-03
   42.6992 0.26449903E-04 0.16427078E-03 0.16638656E-03
   42.7969 0.34240787E-04 0.18232731E-03 0.18551463E-03
   42.8947 0.10643456E-03 0.17038021E-03 0.20089233E-03
   42.9924 0.78876001E-05 0.12448375E-03 0.12473339E-03
   43.0901 0.31041393E-04 0.13067362E-03 0.13430996E-03
   43.1878 0.16525173E-04 0.86887034E-04 0.88444547E-04
   43.2855 -.16885902E-04 0.18348519E-03 0.18426054E-03
   43.3832 -.32791962E-04 0.11731245E-03 0.12180938E-03
   43.4809 -.63953019E-04 0.10781926E-03 0.12535941E-03
   43.5786 -.24138448E-04 0.14238796E-03 0.14441951E-03
   43.6763 -.58236961E-04 0.19883781E-03 0.20719078E-03
   43.7740 -.48617083E-04 0.14847348E-03 0.15623058E-03
   43.8718 -.12376580E-03 0.11702150E-03 0.17032911E-03
   43.9695 -.17519000E-04 0.13335087E-03 0.13449673E-03
   44.0672 -.32122196E-04 0.56648380E-04 0.65121996E-04
   44.1649 -.11760756E-03 0.17859349E-03 0.21383913E-03
   44.2626 -.15808000E-04 0.18994285E-03 0.19059952E-03
   44.3603 -.10687755E-03 0.19923929E-03 0.22609535E-03
   44.4580 -.11808660E-03 0.17367724E-03 0.21001959E-03
   44.5557 -.94087707E-04 0.23394810E-03 0.25215911E-03
   44.6534 -.13274973E-03 0.13291357E-03 0.18785236E-03
   44.7511 -.10253191E-03 0.25579773E-03 0.27558170E-03
   44.8489 -.12166789E-03 0.17522242E-03 0.21332128E-03
   44.9466 -.88983696E-04 0.26060233E-03 0.27537553E-03
   45.0443 -.16718653E-03 0.22926988E-03 0.28375344E-03
   45.1420 -.52808224E-04 0.23718447E-03 0.24299214E-03
   45.2397 -.82590581E-04 0.27379088E-03 0.28597665E-03
   45.3374 -.50725022E-04 0.25525922E-03 0.26025044E-03
   45.4351 -.60636783E-04 0.26679548E-03 0.27359943E-03
   45.5328 -.75327254E-04 0.27305749E-03 0.28325710E-03
   45.6305 -.49032693E-04 0.27091792E-03 0.27531933E-03
   45.7282 -.47396283E-04 0.27540801E-03 0.27945658E-03
   45.8260 -.26933330E-04 0.27589404E-03 0.27720557E-03
   45.9237 -.12350536E-04 0.27339059E-03 0.27366940E-03
   46.0214 -.66625744E-05 0.26809538E-03 0.26817815E-03
   46.1191 0.10472193E-04 0.26518459E-03 0.26539128E-03
   46.2168 0.19640724E-04 0.25959092E-03 0.26033286E-03
   46.3145 0.28211245E-04 0.25156559E-03 0.25314250E-03
   46.4122 0.35659334E-04 0.24127071E-03 0.24389167E-03
   46.5099 0.42524312E-04 0.23363522E-03 0.23747365E-03
   46.6076 0.47344907E-04 0.22434433E-03 0.22928567E-03
   46.7053 0.50402621E-04 0.21243666E-03 0.21833405E-03
   46.8031 0.52608782E-04 0.20223450E-03 0.20896526E-03
   46.9008 0.53312451E-04 0.19214678E-03 0.19940562E-03
   46.9985 0.51368293E-04 0.18094297E-03 0.18809323E-03
   47.0962 0.49573937E-04 0.16995368E-03 0.17703623E-03
   47.1939 0.44837059E-04 0.16067589E-03 0.16681457E-03
   47.2916 0.40373950E-04 0.15203554E-03 0.15730500E-03
   47.3893 0.34656056E-04 0.14414774E-03 0.14825523E-03
   47.4870 0.26421740E-04 0.13714920E-03 0.13967107E-03
   47.5847 0.18428120E-04 0.13148721E-03 0.13277229E-03
   47.6824 0.73020883E-05 0.12703064E-03 0.12724033E-03
   47.7802 -.21415185E-05 0.12445769E-03 0.12447611E-03
   47.8779 -.11952679E-04 0.12353134E-03 0.12410825E-03
   47.9756 -.22383099E-04 0.12391841E-03 0.12592369E-03
   48.0733 -.31693056E-04 0.12531767E-03 0.12926318E-03
   48.1710 -.41641593E-04 0.12916198E-03 0.13570866E-03
   48.2687 -.49389222E-04 0.13395300E-03 0.14276800E-03
   48.3664 -.58677811E-04 0.14017877E-03 0.15196438E-03
   48.4641 -.65391185E-04 0.14726950E-03 0.16113445E-03
   48.5618 -.72550763E-04 0.15599538E-03 0.17204120E-03
   48.6595 -.76130775E-04 0.16572398E-03 0.18237415E-03
   48.7573 -.80015030E-04 0.17578514E-03 0.19313938E-03
   48.8550 -.80977487E-04 0.18594613E-03 0.20281351E-03
   48.9527 -.80915124E-04 0.19722506E-03 0.21317828E-03
   49.0504 -.80501712E-04 0.20715430E-03 0.22224632E-03
   49.1481 -.77562792E-04 0.21752468E-03 0.23093933E-03
   49.2458 -.72989882E-04 0.22794506E-03 0.23934593E-03
   49.3435 -.68014560E-04 0.23750993E-03 0.24705657E-03
   49.4412 -.60667106E-04 0.24693026E-03 0.25427356E-03
   49.5389 -.52491556E-04 0.25471384E-03 0.26006636E-03
   49.6366 -.43024302E-04 0.26063423E-03 0.26416150E-03
   49.7344 -.33701690E-04 0.26575176E-03 0.26788021E-03
   49.8321 -.22195563E-04 0.26867024E-03 0.26958549E-03
